what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412841934807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412841942180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412841946497
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1412841946497
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1412841950266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412841953703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412841954800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412841963568
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1412841965659
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1412841965720
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412841966201
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1412841967532
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412841968219
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1412841969986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412841970975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412841984131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412841985827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412842007197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412842008194
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1412842008389
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1412842008502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412842009851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412842024017
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412842025926
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1412842025927
